Date,Open,High,Low,Close,Volume,Adj Close
2016-10-19,16952.910156,17016.660156,16938.460938,16998.910156,98600,16998.910156
2016-10-18,16862.310547,16966.900391,16844.169922,16963.609375,98600,16963.609375
2016-10-17,16871.839844,16954.439453,16821.490234,16900.119141,92200,16900.119141
2016-10-14,16751.039062,16866.560547,16727.779297,16856.369141,106100,16856.369141
2016-10-13,16923.820312,16974.25,16739.730469,16774.240234,107800,16774.240234
2016-10-12,16850.730469,16951.539062,16839.410156,16840.00,112800,16840.00
2016-10-11,16936.310547,17074.460938,16931.119141,17024.759766,108300,17024.759766
2016-10-07,16883.119141,16895.130859,16820.210938,16860.089844,97300,16860.089844
2016-10-06,16913.599609,16971.279297,16888.769531,16899.099609,000,16899.099609
2016-10-05,16787.890625,16844.349609,16278.19043,18619.240234,000,18619.240234
2016-10-04,16661.509766,16747.199219,16637.820312,16735.650391,97300,16735.650391
2016-10-03,16566.029297,16652.160156,16554.830078,16598.669922,96200,16598.669922
2016-09-30,16474.449219,16497.550781,16407.779297,16449.839844,120700,16449.839844
2016-09-29,16606.300781,16756.429688,16584.140625,16693.710938,119000,16693.710938
2016-09-28,16504.990234,16515.839844,16385.029297,16465.400391,000,16465.400391
2016-09-27,16390.910156,16683.929688,16285.410156,16683.929688,152400,16683.929688
2016-09-26,16707.449219,16707.449219,16514.929688,16544.560547,000,16544.560547
2016-09-23,16759.839844,16808.589844,16725.529297,16754.019531,133900,16754.019531
2016-09-21,16471.849609,16823.630859,16399.650391,16807.619141,185400,16807.619141
2016-09-20,16403.220703,16591.699219,16403.220703,16492.150391,117900,16492.150391
2016-09-16,16458.740234,16532.839844,16415.859375,16519.289062,123300,16519.289062
2016-09-15,16512.419922,16528.019531,16359.780273,16405.009766,114300,16405.009766
2016-09-14,16632.060547,16706.609375,16585.800781,16614.240234,000,16614.240234
2016-09-13,16764.650391,16787.060547,16658.400391,16729.039062,95300,16729.039062
2016-09-12,16748.359375,16802.00,16601.539062,16672.919922,000,16672.919922
2016-09-09,16994.369141,17029.779297,16902.089844,16965.759766,120200,16965.759766
2016-09-08,16984.00,17001.839844,16836.650391,16958.769531,108000,16958.769531
2016-09-07,16937.380859,17024.199219,16903.199219,17012.439453,000,17012.439453
2016-09-06,17035.029297,17097.589844,17022.640625,17081.980469,105100,17081.980469
2016-09-05,17131.519531,17156.359375,17009.210938,17037.630859,123600,17037.630859
2016-09-02,16903.779297,16946.490234,16848.119141,16925.679688,112700,16925.679688
2016-09-01,16885.160156,16941.179688,16864.560547,16926.839844,127600,16926.839844
2016-08-31,16857.830078,16917.859375,16836.960938,16887.400391,145800,16887.400391
2016-08-30,16690.980469,16752.160156,16677.849609,16725.359375,100600,16725.359375
2016-08-29,16631.060547,16764.640625,16616.650391,16737.490234,000,16737.490234
2016-08-26,16485.550781,16490.529297,16320.429688,16360.709961,101500,16360.709961
2016-08-25,16580.150391,16628.789062,16520.839844,16555.949219,90100,16555.949219
2016-08-24,16550.210938,16648.070312,16544.390625,16597.300781,000,16597.300781
2016-08-23,16549.820312,16663.640625,16452.009766,16497.359375,104400,16497.359375
2016-08-22,16599.259766,16631.230469,16540.939453,16598.189453,000,16598.189453
2016-08-19,16558.380859,16613.039062,16452.619141,16545.820312,118200,16545.820312
2016-08-18,16649.910156,16714.609375,16481.410156,16486.009766,126500,16486.009766
2016-08-17,16596.259766,16772.109375,16596.259766,16745.640625,113900,16745.640625
2016-08-16,16878.660156,16887.570312,16596.509766,16596.509766,106700,16596.509766
2016-08-15,16866.890625,16932.109375,16844.580078,16869.560547,000,16869.560547
2016-08-12,16877.179688,16943.669922,16818.429688,16919.919922,115500,16919.919922
2016-08-10,16699.080078,16822.859375,16657.589844,16735.119141,110400,16735.119141
2016-08-09,16632.410156,16779.589844,16630.560547,16764.970703,123700,16764.970703
2016-08-08,16462.289062,16652.039062,16455.570312,16650.570312,000,16650.570312
2016-08-05,16278.990234,16355.980469,16230.700195,16254.450195,125500,16254.450195
2016-08-04,16168.339844,16270.120117,15921.040039,16254.889648,000,16254.889648
2016-08-03,16227.280273,16275.339844,16056.669922,16083.110352,000,16083.110352
2016-08-02,16469.679688,16541.880859,16391.449219,16391.449219,127900,16391.449219
2016-08-01,16415.310547,16677.490234,16319.150391,16635.769531,168900,16635.769531
2016-07-29,16359.679688,16679.189453,16174.349609,16569.269531,227600,16569.269531
2016-07-28,16596.150391,16616.279297,16450.279297,16476.839844,122600,16476.839844
2016-07-27,16526.060547,16821.429688,16526.060547,16664.820312,000,16664.820312
2016-07-26,16535.810547,16535.810547,16323.099609,16383.040039,125500,16383.040039
2016-07-25,16655.810547,16778.650391,16612.330078,16620.289062,16627200,16620.289062
2016-07-22,16612.900391,16691.810547,16566.980469,16627.25,97800,16627.25
2016-07-21,16855.179688,16938.960938,16740.00,16810.220703,000,16810.220703
2016-07-20,16646.919922,16692.839844,16554.029297,16681.890625,116900,16681.890625
2016-07-19,16612.089844,16726.710938,16514.660156,16723.310547,127700,16723.310547
2016-07-15,16396.119141,16607.320312,16396.119141,16497.849609,166700,16497.849609
2016-07-14,16242.200195,16398.730469,16229.259766,16385.890625,132000,16385.890625
2016-07-13,16343.00,16444.25,16196.44043,16231.429688,189700,16231.429688
2016-07-12,15961.299805,16237.620117,15956.910156,16095.650391,179500,16095.650391
2016-07-11,15375.94043,15816.669922,15375.94043,15708.820312,134700,15708.820312
2016-07-08,15326.839844,15399.700195,15106.519531,15106.980469,125600,15106.980469
2016-07-07,15346.80957,15418.900391,15241.910156,15276.240234,123500,15276.240234
2016-07-06,15434.459961,15434.459961,15167.980469,15378.990234,000,15378.990234
2016-07-05,15682.160156,15702.040039,15602.730469,15669.330078,105900,15669.330078
2016-07-04,15554.040039,15805.30957,15553.919922,15775.799805,105200,15775.799805
2016-07-01,15698.019531,15765.00,15635.570312,15682.480469,116300,15682.480469
2016-06-30,15752.709961,15781.69043,15575.919922,15575.919922,146200,15575.919922
2016-06-29,15523.349609,15626.660156,15398.30957,15566.830078,143000,15566.830078
2016-06-28,15094.709961,15443.820312,14987.790039,15323.139648,175500,15323.139648
2016-06-27,15153.080078,15323.950195,15061.660156,15309.209961,157000,15309.209961
2016-06-24,16333.870117,16389.169922,14864.009766,14952.019531,255100,14952.019531
2016-06-23,16098.610352,16263.870117,16057.860352,16238.349609,107500,16238.349609
2016-06-22,16095.80957,16160.990234,15980.650391,16065.719727,108300,16065.719727
2016-06-21,15875.80957,16202.299805,15770.959961,16169.110352,117300,16169.110352
2016-06-20,15839.05957,16035.44043,15835.860352,15965.299805,128000,15965.299805
2016-06-17,15631.790039,15774.870117,15582.94043,15599.660156,162200,15599.660156
2016-06-16,15871.219727,15913.080078,15395.980469,15434.139648,149600,15434.139648
2016-06-15,15799.070312,15997.299805,15752.009766,15919.580078,132700,15919.580078
2016-06-14,16001.19043,16082.50,15762.089844,15859.00,000,15859.00
2016-06-13,16319.110352,16335.379883,16019.179688,16019.179688,000,16019.179688
2016-06-10,16637.509766,16643.359375,16496.109375,16601.359375,150400,16601.359375
2016-06-09,16742.029297,16785.830078,16587.769531,16668.410156,000,16668.410156
2016-06-08,16722.490234,16830.919922,16581.710938,16830.919922,108700,16830.919922
2016-06-07,16651.050781,16701.009766,16536.230469,16675.449219,105700,16675.449219
2016-06-06,16373.320312,16581.300781,16322.639648,16580.029297,118500,16580.029297
2016-06-03,16599.509766,16716.140625,16554.599609,16642.230469,107300,16642.230469
2016-06-02,16817.259766,16819.849609,16525.470703,16562.550781,138500,16562.550781
2016-06-01,17097.220703,17145.949219,16908.919922,16955.730469,129700,16955.730469
2016-05-31,17029.460938,17251.359375,16988.640625,17234.980469,152000,17234.980469
2016-05-30,16973.720703,17068.019531,16910.189453,17068.019531,97300,17068.019531
2016-05-27,16830.50,16901.089844,16792.730469,16834.839844,108400,16834.839844
2016-05-26,16927.689453,16957.560547,16743.169922,16772.460938,118300,16772.460938
2016-05-25,16764.349609,16806.029297,16731.119141,16757.349609,104200,16757.349609
2016-05-24,16605.039062,16605.039062,16471.369141,16498.759766,106400,16498.759766
2016-05-23,16671.279297,16691.50,16417.839844,16654.599609,000,16654.599609
2016-05-20,16594.990234,16770.869141,16548.339844,16736.349609,122500,16736.349609
2016-05-19,16807.460938,16841.039062,16590.160156,16646.660156,000,16646.660156
2016-05-18,16611.400391,16795.470703,16513.169922,16644.689453,160100,16644.689453
2016-05-17,16618.949219,16655.890625,16509.310547,16652.800781,114100,16652.800781
2016-05-16,16391.919922,16632.619141,16391.919922,16466.400391,121300,16466.400391
2016-05-13,16804.169922,16804.169922,16400.869141,16412.210938,166500,16412.210938
2016-05-12,16459.689453,16658.070312,16374.589844,16646.339844,134500,16646.339844
2016-05-11,16736.720703,16814.640625,16536.609375,16579.009766,139200,16579.009766
2016-05-10,16307.50,16587.630859,16229.150391,16565.189453,000,16565.189453
2016-05-09,16226.589844,16292.860352,16159.30957,16216.030273,000,16216.030273
2016-05-06,16212.669922,16271.610352,15989.349609,16106.719727,148100,16106.719727
2016-05-02,16357.099609,16357.099609,15975.469727,16147.379883,174500,16147.379883
2016-04-28,17438.990234,17572.269531,16652.740234,16666.050781,226100,16666.050781
2016-04-27,17369.679688,17417.539062,17230.230469,17290.490234,136700,17290.490234
2016-04-26,17358.560547,17426.019531,17200.50,17353.279297,156800,17353.279297
2016-04-25,17613.560547,17613.560547,17403.580078,17439.300781,166500,17439.300781
2016-04-22,17220.470703,17572.490234,17192.390625,17572.490234,221500,17572.490234
2016-04-21,17187.269531,17381.699219,17144.529297,17363.619141,160900,17363.619141
2016-04-20,17053.830078,17099.359375,16870.730469,16906.539062,139600,16906.539062
2016-04-19,16582.660156,16900.330078,16570.50,16874.439453,141300,16874.439453
2016-04-18,16521.25,16526.900391,16254.200195,16275.950195,000,16275.950195
2016-04-15,16720.390625,16928.669922,16720.390625,16848.029297,129300,16848.029297
2016-04-14,16629.830078,16911.050781,16602.169922,16911.050781,170100,16911.050781
2016-04-13,16142.709961,16405.589844,16132.230469,16381.219727,154000,16381.219727
2016-04-12,15719.240234,15963.030273,15693.610352,15928.790039,000,15928.790039
2016-04-11,15761.570312,15778.740234,15525.490234,15751.129883,126000,15751.129883
2016-04-08,15597.040039,16027.629883,15471.799805,15821.519531,171500,15821.519531
2016-04-07,15739.259766,15871.099609,15636.209961,15749.839844,141600,15749.839844
2016-04-06,15727.700195,15828.610352,15612.910156,15715.360352,146000,15715.360352
2016-04-05,16044.230469,16066.179688,15698.549805,15732.820312,153400,15732.820312
2016-04-04,16087.759766,16238.509766,16029.50,16123.269531,140500,16123.269531
2016-04-01,16719.560547,16719.560547,16113.009766,16164.160156,173000,16164.160156
2016-03-31,16997.140625,17033.650391,16758.669922,16758.669922,152800,16758.669922
2016-03-30,17078.029297,17078.029297,16875.910156,16878.960938,127300,16878.960938
2016-03-29,16985.279297,17137.199219,16948.429688,17103.529297,000,17103.529297
2016-03-28,17129.269531,17167.880859,16961.410156,17134.369141,119800,17134.369141
2016-03-25,16949.529297,17026.140625,16889.400391,17002.75,122700,17002.75
2016-03-24,16979.390625,17041.160156,16843.990234,16892.330078,137800,16892.330078
2016-03-23,17066.269531,17142.080078,16964.310547,17000.980469,000,17000.980469
2016-03-22,16937.310547,17107.800781,16851.210938,17048.550781,132100,17048.550781
2016-03-18,16883.75,16920.910156,16613.689453,16724.810547,151000,16724.810547
2016-03-17,17107.599609,17253.029297,16814.839844,16936.380859,000,16936.380859
2016-03-16,16981.359375,17102.449219,16950.839844,16974.449219,122600,16974.449219
2016-03-15,17219.890625,17279.300781,17042.560547,17117.070312,000,17117.070312
2016-03-14,17155.519531,17291.349609,17149.210938,17233.75,000,17233.75
2016-03-11,16610.179688,17015.300781,16575.75,16938.869141,192100,16938.869141
2016-03-10,16811.00,16887.599609,16713.130859,16852.349609,131500,16852.349609
2016-03-09,16625.589844,16706.25,16494.800781,16642.199219,155900,16642.199219
2016-03-08,16889.480469,16909.789062,16570.220703,16783.150391,177300,16783.150391
2016-03-07,17024.640625,17026.25,16894.580078,16911.320312,000,16911.320312
2016-03-04,16927.359375,17042.919922,16861.380859,17014.779297,178100,17014.779297
2016-03-03,16695.779297,16962.949219,16691.939453,16960.160156,000,16960.160156
2016-03-02,16391.480469,16815.25,16388.919922,16746.550781,169800,16746.550781
2016-03-01,16013.00,16099.419922,15857.370117,16085.509766,147700,16085.509766
2016-02-29,16313.30957,16464.75,16026.759766,16026.759766,159400,16026.759766
2016-02-26,16311.519531,16472.50,16188.410156,16188.410156,143000,16188.410156
2016-02-25,15983.469727,16218.290039,15953.929688,16140.339844,164700,16140.339844
2016-02-24,15851.129883,16006.450195,15753.769531,15915.790039,147100,15915.790039
2016-02-23,16230.379883,16350.379883,16001.19043,16052.049805,160200,16052.049805
2016-02-22,15851.389648,16187.400391,15816.830078,16111.049805,000,16111.049805
2016-02-19,16050.400391,16050.459961,15799.349609,15967.169922,156800,15967.169922
2016-02-18,16138.080078,16337.589844,16118.799805,16196.799805,182200,16196.799805
2016-02-17,16035.349609,16214.660156,15632.120117,15836.360352,000,15836.360352
2016-02-16,15849.469727,16341.55957,15809.580078,16054.429688,218200,16054.429688
2016-02-15,15248.379883,16155.099609,15243.879883,16022.580078,225200,16022.580078
2016-02-12,15426.269531,15437.219727,14865.769531,14952.610352,330300,14952.610352
2016-02-10,16127.860352,16163.030273,15429.990234,15713.389648,275000,15713.389648
2016-02-09,16666.789062,16668.699219,16025.94043,16085.44043,221400,16085.44043
2016-02-08,16620.910156,17099.009766,16552.300781,17004.300781,000,17004.300781
2016-02-05,16790.529297,16893.119141,16627.800781,16819.589844,252100,16819.589844
2016-02-04,17071.109375,17209.560547,16941.880859,17044.990234,231600,17044.990234
2016-02-03,17497.410156,17515.679688,17080.570312,17191.25,221600,17191.25
2016-02-02,17716.519531,17864.699219,17684.660156,17750.679688,194800,17750.679688
2016-02-01,17699.599609,17905.369141,17666.480469,17865.230469,000,17865.230469
2016-01-29,17155.060547,17638.929688,16767.089844,17518.300781,285600,17518.300781
2016-01-28,17059.839844,17235.439453,16942.130859,17041.449219,136700,17041.449219
2016-01-27,16949.189453,17242.269531,16947.949219,17163.919922,000,17163.919922
2016-01-26,16833.130859,16839.519531,16652.259766,16708.900391,142600,16708.900391
2016-01-25,17145.810547,17208.240234,16922.210938,17110.910156,152300,17110.910156
2016-01-22,16336.719727,16993.960938,16332.450195,16958.529297,181200,16958.529297
2016-01-21,16466.859375,16734.580078,16017.259766,16017.259766,221400,16017.259766
2016-01-20,17030.279297,17031.320312,16387.609375,16416.189453,172500,16416.189453
2016-01-19,16902.289062,17088.310547,16812.650391,17048.369141,149600,17048.369141
2016-01-18,16826.929688,17037.259766,16665.050781,16955.570312,152500,16955.570312
2016-01-15,17522.460938,17597.869141,17057.599609,17147.109375,167800,17147.109375
2016-01-14,17384.929688,17393.830078,16944.410156,17240.949219,173000,17240.949219
2016-01-13,17449.119141,17717.75,17414.550781,17715.630859,145900,17715.630859
2016-01-12,17470.929688,17546.570312,17184.779297,17218.960938,173000,17218.960938
2016-01-08,17562.230469,17975.310547,17509.640625,17697.960938,178800,17697.960938
2016-01-07,18139.769531,18172.039062,17767.339844,17767.339844,163000,17767.339844
2016-01-06,18410.570312,18469.380859,18064.300781,18191.320312,142200,18191.320312
2016-01-05,18398.759766,18547.380859,18327.519531,18374.00,128300,18374.00
2016-01-04,18818.580078,18951.119141,18394.429688,18450.980469,136000,18450.980469
2015-12-30,19070.830078,19113.179688,19017.269531,19033.710938,97500,19033.710938
2015-12-29,18843.390625,18991.009766,18783.359375,18982.230469,94000,18982.230469
2015-12-28,18838.910156,18922.900391,18764.539062,18873.349609,99200,18873.349609
2015-12-25,18823.910156,18870.699219,18744.439453,18769.060547,118900,18769.060547
2015-12-24,19071.410156,19071.410156,18780.939453,18789.689453,125600,18789.689453
2015-12-22,18927.859375,18943.460938,18824.650391,18886.699219,131600,18886.699219
2015-12-21,18845.50,18979.830078,18651.130859,18916.019531,154800,18916.019531
2015-12-18,19320.460938,19869.080078,18982.25,18986.800781,193200,18986.800781
2015-12-17,19364.570312,19507.169922,19325.150391,19353.560547,148100,19353.560547
2015-12-16,18868.199219,19054.890625,18859.109375,19049.910156,139600,19049.910156
2015-12-15,18869.039062,18897.869141,18562.509766,18565.900391,137800,18565.900391
2015-12-14,18887.089844,18911.779297,18611.089844,18883.419922,134300,18883.419922
2015-12-11,19020.75,19282.210938,19020.75,19230.480469,160800,19230.480469
2015-12-10,19070.019531,19125.060547,19025.779297,19046.550781,116100,19046.550781
2015-12-09,19391.50,19475.400391,19260.119141,19301.070312,126400,19301.070312
2015-12-08,19689.869141,19764.210938,19475.279297,19492.599609,124100,19492.599609
2015-12-07,19710.390625,19811.509766,19677.210938,19698.150391,100200,19698.150391
2015-12-04,19616.519531,19660.900391,19444.539062,19504.480469,130100,19504.480469
2015-12-03,19894.630859,19967.880859,19862.740234,19939.900391,112700,19939.900391
2015-12-02,19957.50,20002.119141,19926.220703,19938.130859,115900,19938.130859
2015-12-01,19799.080078,20012.400391,19797.550781,20012.400391,129100,20012.400391
2015-11-30,19857.380859,19867.949219,19707.669922,19747.470703,156400,19747.470703
2015-11-27,19994.050781,19994.050781,19831.25,19883.939453,111200,19883.939453
2015-11-26,19929.970703,19992.439453,19926.099609,19944.410156,113800,19944.410156
2015-11-25,19856.839844,19871.75,19786.529297,19847.580078,129200,19847.580078
2015-11-24,19875.990234,19954.00,19834.759766,19924.890625,133900,19924.890625
2015-11-20,19800.199219,19879.810547,19715.740234,19879.810547,106400,19879.810547
2015-11-19,19851.240234,19959.060547,19761.560547,19859.810547,135400,19859.810547
2015-11-18,19771.859375,19840.00,19643.970703,19649.179688,122900,19649.179688
2015-11-17,19641.669922,19726.009766,19628.839844,19630.630859,141000,19630.630859
2015-11-16,19263.960938,19451.089844,19252.039062,19393.689453,108200,19393.689453
2015-11-13,19495.259766,19601.490234,19388.910156,19596.910156,134900,19596.910156
2015-11-12,19644.650391,19725.830078,19597.990234,19697.769531,123500,19697.769531
2015-11-11,19602.009766,19724.119141,19602.009766,19691.390625,127400,19691.390625
2015-11-10,19457.050781,19674.050781,19457.050781,19671.259766,127300,19671.259766
2015-11-09,19411.509766,19684.410156,19389.740234,19642.740234,163700,19642.740234
2015-11-06,19194.339844,19294.150391,19164.859375,19265.599609,117700,19265.599609
2015-11-05,19029.439453,19167.089844,18995.960938,19116.410156,141500,19116.410156
2015-11-04,18941.320312,19151.890625,18926.910156,18926.910156,152300,18926.910156
2015-11-02,18827.109375,18861.109375,18641.220703,18683.240234,143900,18683.240234
2015-10-30,18924.310547,19202.339844,18784.689453,19083.099609,176500,19083.099609
2015-10-29,19046.160156,19080.890625,18809.480469,18935.710938,172900,18935.710938
2015-10-28,18826.939453,18925.509766,18815.119141,18903.019531,106900,18903.019531
2015-10-27,18961.160156,18964.990234,18760.789062,18777.039062,119600,18777.039062
2015-10-26,19036.130859,19088.759766,18937.449219,18947.119141,118100,18947.119141
2015-10-23,18762.650391,18915.640625,18746.609375,18825.300781,143100,18825.300781
2015-10-22,18443.689453,18579.140625,18376.009766,18435.869141,123900,18435.869141
2015-10-21,18167.640625,18605.410156,18167.640625,18554.279297,142900,18554.279297
2015-10-20,18245.539062,18253.130859,18147.980469,18207.150391,118800,18207.150391
2015-10-19,18282.779297,18314.089844,18078.429688,18131.230469,121300,18131.230469
2015-10-16,18300.830078,18397.519531,18238.779297,18291.800781,125700,18291.800781
2015-10-15,17804.910156,18170.669922,17758.119141,18096.900391,127700,18096.900391
2015-10-14,18106.660156,18126.390625,17831.529297,17891.00,145000,17891.00
2015-10-13,18335.150391,18359.710938,18223.800781,18234.740234,140000,18234.740234
2015-10-09,18281.509766,18438.669922,18184.960938,18438.669922,179500,18438.669922
2015-10-08,18310.619141,18400.689453,18121.679688,18141.169922,153600,18141.169922
2015-10-07,18168.199219,18379.230469,18043.080078,18322.980469,156000,18322.980469
2015-10-06,18302.410156,18372.720703,18094.849609,18186.099609,143200,18186.099609
2015-10-05,17921.00,18079.460938,17869.740234,18005.490234,117300,18005.490234
2015-10-02,17564.390625,17775.769531,17537.849609,17725.130859,121500,17725.130859
2015-10-01,17479.970703,17831.580078,17389.570312,17722.419922,156400,17722.419922
2015-09-30,17193.839844,17460.970703,17179.400391,17388.150391,151800,17388.150391
2015-09-29,17359.380859,17366.949219,16901.490234,16930.839844,206300,16930.839844
2015-09-28,17811.119141,17886.490234,17562.599609,17645.109375,126900,17645.109375
2015-09-25,17618.300781,17880.509766,17483.689453,17880.509766,179300,17880.509766
2015-09-24,17803.410156,17865.839844,17571.830078,17571.830078,167900,17571.830078
2015-09-18,18275.480469,18295.900391,18069.50,18070.210938,166800,18070.210938
2015-09-17,18361.990234,18468.199219,18289.630859,18432.269531,127000,18432.269531
2015-09-16,18238.150391,18291.970703,18094.990234,18171.599609,122200,18171.599609
2015-09-15,18082.720703,18329.570312,17995.980469,18026.480469,142000,18026.480469
2015-09-14,18341.009766,18344.070312,17925.089844,17965.699219,126500,17965.699219
2015-09-11,18155.710938,18362.990234,18124.349609,18264.220703,195500,18264.220703
2015-09-10,18418.640625,18420.560547,17956.150391,18299.619141,167500,18299.619141
2015-09-09,17758.130859,18770.509766,17756.759766,18770.509766,195600,18770.509766
2015-09-08,17941.910156,17962.560547,17415.609375,17427.080078,150300,17427.080078
2015-09-07,17674.820312,18013.640625,17478.720703,17860.470703,159700,17860.470703
2015-09-04,18312.130859,18312.130859,17608.169922,17792.160156,166000,17792.160156
2015-09-03,18359.349609,18481.570312,18176.75,18182.390625,138700,18182.390625
2015-09-02,17861.810547,18467.439453,17857.300781,18095.400391,192000,18095.400391
2015-09-01,18763.720703,18777.470703,18165.689453,18165.689453,171500,18165.689453
2015-08-31,19006.980469,19019.609375,18749.769531,18890.480469,167600,18890.480469
2015-08-28,18908.730469,19192.820312,18901.089844,19136.320312,199000,19136.320312
2015-08-27,18680.470703,18810.050781,18486.460938,18574.439453,186300,18574.439453
2015-08-26,17894.289062,18442.839844,17714.300781,18376.830078,239400,18376.830078
2015-08-25,18171.660156,18835.349609,17747.50,17806.699219,325500,17806.699219
2015-08-24,19075.050781,19154.650391,18498.800781,18540.679688,266200,18540.679688
2015-08-21,19711.339844,19737.539062,19435.830078,19435.830078,184200,19435.830078
2015-08-20,20194.259766,20246.470703,20033.289062,20033.519531,143500,20033.519531
2015-08-19,20467.490234,20521.970703,20218.029297,20222.630859,141100,20222.630859
2015-08-18,20640.589844,20663.179688,20545.25,20554.470703,190700,20554.470703
2015-08-17,20600.160156,20668.869141,20541.00,20620.259766,103400,20620.259766
2015-08-14,20518.359375,20605.460938,20484.669922,20519.449219,135200,20519.449219
2015-08-13,20392.539062,20633.910156,20306.980469,20595.550781,162400,20595.550781
2015-08-12,20632.679688,20703.199219,20303.019531,20392.769531,165200,20392.769531
2015-08-11,20920.599609,20946.929688,20582.009766,20720.75,159200,20720.75
2015-08-10,20618.310547,20820.859375,20617.050781,20808.689453,138700,20808.689453
2015-08-07,20601.570312,20754.00,20567.509766,20724.560547,142600,20724.560547
2015-08-06,20768.769531,20817.480469,20664.439453,20664.439453,162000,20664.439453
2015-08-05,20490.150391,20715.480469,20469.869141,20614.060547,168300,20614.060547
2015-08-04,20462.179688,20552.039062,20448.490234,20520.359375,161700,20520.359375
2015-08-03,20540.210938,20562.199219,20396.50,20548.109375,168400,20548.109375
2015-07-31,20506.550781,20585.240234,20466.800781,20585.240234,170100,20585.240234
2015-07-30,20450.609375,20583.570312,20443.890625,20522.830078,176000,20522.830078
2015-07-29,20425.689453,20425.689453,20205.210938,20302.910156,132800,20302.910156
2015-07-28,20188.570312,20423.580078,20070.619141,20328.890625,145300,20328.890625
2015-07-27,20374.050781,20486.929688,20278.730469,20350.099609,118900,20350.099609
